BTyperDB_ID	Internal_ID	NCBI_BioSample	Collection_Year	Collection_Month	Collection_Day	Continent	Country	Region	City	Country_Code	Region_Code	Source_1	Source_2	Source_3	BTyper3_species(ANI)	BTyper3_subspecies(ANI)	BTyper3_Pseudo_Gene_Flow_Unit(ANI)	BTyper3_Closest_Type_Strain(ANI)	BTyper3_anthrax_toxin(genes)	BTyper3_emetic_toxin_cereulide(genes)	BTyper3_diarrheal_toxin_Nhe(genes)	BTyper3_diarrheal_toxin_Hbl(genes)	BTyper3_diarrheal_toxin_CytK(top_hit)	BTyper3_sphingomyelinase_Sph(gene)	BTyper3_capsule_Cap(genes)	BTyper3_capsule_Has(genes)	BTyper3_capsule_Bps(genes)	BTyper3_Bt(genes)	BTyper3_PubMLST_ST[clonal_complex](perfect_matches)	BTyper3_Adjusted_panC_Group(predicted_species)	BTyper3_final_taxon_names	GTDB_Species	Completeness	Contamination	N_Contigs	Total_Length	GC	N50	Largest_Contig	Ns_per_Kbp	Free_Text	Curator_Notes	Changelog
BTDB_2022-0004513.1	SRR1999678	SAMN03565968	2010	Unknown	Unknown	Europe	United Kingdom	England	London	GBR	GB-ENG	Human	Human:Clinical	Unspecified	mosaicus(99.98743438720703)	anthracis(99.98464965820312)	anthracis(98.54183197021484)	anthracis(99.98790740966797)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	31	5454234	35.1	601274	935670	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004514.1	SRR1999679	SAMN03565969	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98771667480469)	anthracis(99.98587036132812)	anthracis(98.54857635498047)	anthracis(99.9889907836914)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	36	5454846	35.1	596439	873279	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004515.1	SRR1999680	SAMN03565970	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Clinical	Unspecified	mosaicus(99.98743438720703)	anthracis(99.98567962646484)	anthracis(98.55887603759766)	anthracis(99.9889907836914)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	31	5453872	35.1	589894	729779	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004516.1	SRR1999681	SAMN03565971	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98749542236328)	anthracis(99.98605346679688)	anthracis(98.55914306640625)	anthracis(99.98900604248047)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	31	5452735	35.1	601288	935669	0		could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004517.1	SRR1999682	SAMN03565972	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Clinical	Unspecified	mosaicus(99.9870376586914)	anthracis(99.98531341552734)	anthracis(98.5474624633789)	anthracis(99.98883056640625)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	29	5453347	35.1	873406	1197893	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004518.1	SRR1999683	SAMN03565973	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Unknown	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98731231689453)	anthracis(99.98580932617188)	anthracis(98.53437805175781)	anthracis(99.98888397216797)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	32	5452610	35.1	596328	936636	0	Fife	could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004519.1	SRR1999684	SAMN03565974	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Unknown	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98741149902344)	anthracis(99.9859619140625)	anthracis(98.54022216796875)	anthracis(99.98881530761719)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	28	5452655	35.1	596376	936636	0	Fife	could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004520.1	SRR1999685	SAMN03565975	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Unknown	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98748016357422)	anthracis(99.9859390258789)	anthracis(98.5280990600586)	anthracis(99.98894500732422)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	28	5454366	35.1	596439	936636	0	Fife	could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004521.1	SRR1999686	SAMN03565976	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Dumfries	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.9875259399414)	anthracis(99.98566436767578)	anthracis(98.53240966796875)	anthracis(99.98888397216797)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	30	5454867	35.1	601334	936636	0		could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004522.1	SRR1999687	SAMN03565977	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Dumfries	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98655700683594)	anthracis(99.98475646972656)	anthracis(98.54471588134766)	anthracis(99.98873138427734)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	29	5452702	35.1	587917	906839	0		could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004523.1	SRR1999688	SAMN03565978	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Clinical	Unspecified	mosaicus(99.987060546875)	anthracis(99.98573303222656)	anthracis(98.56086730957031)	anthracis(99.98907470703125)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	32	5453200	35.1	601336	935669	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004524.1	SRR1999689	SAMN03565979	2010	Unknown	Unknown	Europe	United Kingdom	England	London	GBR	GB-ENG	Human	Human:Unspecified	Unspecified	mosaicus(99.98698425292969)	anthracis(99.98564910888672)	anthracis(98.56999206542969)	anthracis(99.98897552490234)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	31	5452152	35.1	601292	935669	0		could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004525.1	SRR1999690	SAMN03565980	2010	Unknown	Unknown	Europe	United Kingdom	England	London	GBR	GB-ENG	Human	Human:Clinical	Unspecified	mosaicus(99.98686218261719)	anthracis(99.9850845336914)	anthracis(98.49217224121094)	anthracis(99.98883819580078)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	25	5453846	35.1	1538370	1687847	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004526.1	SRR1999691	SAMN03565981	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Dumfries	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98767852783203)	anthracis(99.98631286621094)	anthracis(98.5385513305664)	anthracis(99.98920440673828)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	0/3()	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis; B. anthracis	Bacillus_A anthracis	99.23	0.15	27	5274208	35.19	596439	1636227	0		could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004527.1	SRR1999692	SAMN03565982	2009	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Clinical	Unspecified	mosaicus(99.9719009399414)	anthracis(99.98493957519531)	anthracis(98.53960418701172)	anthracis(99.98863220214844)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	38	5451376	35.1	290613	920134	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004528.1	SRR1999693	SAMN03565983	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Edinburgh	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98745727539062)	anthracis(99.98566436767578)	anthracis(98.55518341064453)	anthracis(99.98896026611328)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	32	5452982	35.1	601322	935669	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004529.1	SRR1999694	SAMN03565984	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Edinburgh	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98702239990234)	anthracis(99.9856948852539)	anthracis(98.56133270263672)	anthracis(99.98886108398438)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	36	5449996	35.1	596413	905825	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004530.1	SRR1999695	SAMN03565985	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98736572265625)	anthracis(99.9862289428711)	anthracis(98.56888580322266)	anthracis(99.98905944824219)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	28	5453145	35.1	601294	1450865	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004531.1	SRR1999696	SAMN03565986	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98755645751953)	anthracis(99.98633575439453)	anthracis(98.58123779296875)	anthracis(99.989013671875)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.17	33	5452006	35.09	601274	935670	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004532.1	SRR1999697	SAMN03565987	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98754119873047)	anthracis(99.98577117919922)	anthracis(98.55011749267578)	anthracis(99.98887634277344)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	28	5454073	35.1	601358	936637	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004533.1	SRR1999698	SAMN03565988	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98747253417969)	anthracis(99.98602294921875)	anthracis(98.52835845947266)	anthracis(99.98904418945312)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	30	5453824	35.1	601289	938004	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004534.1	SRR1999699	SAMN03565989	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Clinical	Unspecified	mosaicus(99.98722076416016)	anthracis(99.98541259765625)	anthracis(98.55091094970703)	anthracis(99.98881530761719)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	25	5453726	35.1	729798	1538338	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004535.1	SRR1999700	SAMN03565990	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Clinical	Unspecified	mosaicus(99.98726654052734)	anthracis(99.98532104492188)	anthracis(98.5186538696289)	anthracis(99.98916625976562)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	36	5454065	35.1	596337	935670	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004536.1	SRR1999701	SAMN03565991	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.9873275756836)	anthracis(99.98567199707031)	anthracis(98.54739379882812)	anthracis(99.98893737792969)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	33	5454617	35.1	601274	1603189	0		could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004537.1	SRR1999702	SAMN03565992	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.9872817993164)	anthracis(99.98577880859375)	anthracis(98.55398559570312)	anthracis(99.98902893066406)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	28	5453296	35.1	601274	935670	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004538.1	SRR1999703	SAMN03565993	2010	Unknown	Unknown	Europe	United Kingdom	England	Maidstone	GBR	GB-ENG	Human	Human:Clinical	Unspecified	mosaicus(99.98758697509766)	anthracis(99.98577880859375)	anthracis(98.54395294189453)	anthracis(99.98897552490234)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	30	5453781	35.1	601274	1635711	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004539.1	SRR1999704	SAMN03565994	2010	Unknown	Unknown	Europe	United Kingdom	England	Maidstone	GBR	GB-ENG	Human	Human:Clinical	Unspecified	mosaicus(99.98749542236328)	anthracis(99.98576354980469)	anthracis(98.56845092773438)	anthracis(99.98902893066406)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	31	5454081	35.1	601327	935668	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004540.1	SRR1999705	SAMN03565995	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Livingston	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98743438720703)	anthracis(99.98585510253906)	anthracis(98.55763244628906)	anthracis(99.98912811279297)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	29	5453132	35.1	601274	935669	0		could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004541.1	SRR1999706	SAMN03565996	2010	Unknown	Unknown	Europe	United Kingdom	Scotland	Paisley	GBR	GB-SCT	Human	Human:Unspecified	Unspecified	mosaicus(99.98725891113281)	anthracis(99.98544311523438)	anthracis(98.54379272460938)	anthracis(99.98774719238281)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	28	5453539	35.1	596347	935670	0		could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004542.1	SRR1999707	SAMN03565997	2012	Unknown	Unknown	Europe	United Kingdom	England	Blackpool	GBR	GB-ENG	Human	Human:Unspecified	Unspecified	mosaicus(99.98686218261719)	anthracis(99.98351287841797)	anthracis(98.49299621582031)	anthracis(99.98695373535156)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	130	5429346	35.08	90446	273087	0		could be anthrax (Curator PM);None (Curator LC)	v1
BTDB_2022-0004543.1	SRR1999708	SAMN03565998	2012	Unknown	Unknown	Europe	United Kingdom	England	Blackpool	GBR	GB-ENG	Human	Human:Clinical	Unspecified	mosaicus(99.98542022705078)	anthracis(99.98394012451172)	anthracis(98.55524444580078)	anthracis(99.98709106445312)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	161	5430687	35.1	64083	309889	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004544.1	SRR1999709	SAMN03565999	2013	Unknown	Unknown	Europe	United Kingdom	England	Gorleston-on-Sea	GBR	GB-ENG	Human	Human:Clinical	Unspecified	mosaicus(99.98594665527344)	anthracis(99.98502349853516)	anthracis(98.53494262695312)	anthracis(99.98849487304688)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	155	5425691	35.1	84340	308635	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004545.1	SRR1999710	SAMN03566000	2013	Unknown	Unknown	Europe	United Kingdom	England	Gorleston-on-Sea	GBR	GB-ENG	Human	Human:Clinical	Unspecified	mosaicus(99.98629760742188)	anthracis(99.98524475097656)	anthracis(98.52647399902344)	anthracis(99.98831176757812)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	65	5439313	35.08	182520	1198920	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0004546.1	SRR1999711	SAMN03566001	2013	Unknown	Unknown	Europe	United Kingdom	Scotland	Glasgow	GBR	GB-SCT	Human	Human:Clinical	Unspecified	mosaicus(99.98677825927734)	anthracis(99.98543548583984)	anthracis(98.53813934326172)	anthracis(99.98871612548828)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	76	5438242	35.08	156445	456196	0		None (Curator PM);None (Curator LC)	v1
